UUID1,UUID2,Coverage,Weighted_Score,UUID,Main_Event,Event_Name,Hazard,Location,Deaths_Min,Deaths_Max,Injured_Max,Injured_Min,Buildings_Damaged_Min,Buildings_Damaged_Max,Affected_Min,Affected_Max,Homelessness_Min,Homelessness_Max,Displaced_Min,Displaced_Max,Damage_Min,Damage_Max,Damage_Unit,Damage_Inflation_Adjusted,Damage_Inflation_Adjusted_Year,Insured_Damage_Min,Insured_Damage_Max,Insured_Damage_Unit,Insured_Damage_Inflation_Adjusted,Insured_Damage_Inflation_Adjusted_Year,Start_Day,Start_Month,Start_Year,End_Day,End_Month,End_Year
xRckuMw,xRckuMw,0.0,0.317741935483871,0,0,0.0,1.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
xT8ZNHa,xT8ZNHa,0.0,0.04872802131406761,0,0,0.0,1.0,0.5,0.004975124378109453,0.005593536357986327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
xW8wDaL,xW8wDaL,0.0,0.06426312460468059,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.9333333333333333,0.058823529411764705,0.0
xcXmdqf,xcXmdqf,0.0,0.01849462365591398,0,0,0.0,0.33333333333333337,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
xdNnsuD,xdNnsuD,0.0,0.07528498260871908,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1.0,0.0,0.00025056376847907793,1.0,0.0,0.00025056376847907793
xgEoSBS,xgEoSBS,0.0,0.12195136852394917,0,0,0.0,1.0,0.15625,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0
xjR5fgQ,xjR5fgQ,0.0,0.3174872665534804,0,0,0.0,1.0,0.8421052631578947,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
y87nzCw,y87nzCw,0.0,0.2538569424964937,0,0,0.0,1.0,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0
y98ps7p,y98ps7p,0.0,0.380184331797235,0,0,0.0,1.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
yAh7oMF,yAh7oMF,0.0,0.08064516129032258,0,0,0.0,0.33333333333333337,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0
yESx8Wd,yESx8Wd,0.0,0.16263440860215056,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0
yXEvHq5,yXEvHq5,0.0,0.16091153034809466,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181820247931536,0.8367348604746322,0.0,0.0,4.9999750001249995e-06,0.3333355555481482,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0
yo5wEpw,yo5wEpw,0.0,0.012365591397849466,0,0,0.0,0.33333333333333337,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ysXEoQY,ysXEoQY,0.0,0.03431708991077557,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.06382978723404255,0.0,0.0
z5sDDHK,z5sDDHK,0.0,0.039711373374417366,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1013215859030837,0.09747292418772563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0
zLzyP6a,zLzyP6a,0.0,0.22580645161290322,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
zWSRT2R,zWSRT2R,0.0,0.08271298593879238,0,0,0.0,0.33333333333333337,0.23076923076923073,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
zfWzLkM,zfWzLkM,0.0,0.040942867638096424,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.560138048393419e-06,0.009479076902680846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.21212121212121213,0.0,0.0,0.047619047619047616,0.0,0.0
zhB2GEw,zhB2GEw,0.0,0.24838709677419354,0,0,0.0,1.0,0.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0
zv43TtK,zv43TtK,0.0,0.2834101382488479,0,0,0.0,1.0,0.7857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0
